"Symbol","Control1","Control2","Control3","Aldo1","Aldo2","Aldo3"
"DZIP1",-0.0829162596605283,-0.0370655064085157,-0.0550632475802953,-0.295841220005103,-0.200005530649224,-0.317357059466245
"DZIP1L",-2.81052830059747,-2.79306899581138,-3.28804060182711,-2.68853800134504,-2.58282100204154,-2.44252869860723
"DZIP3",-0.195213956374268,-0.258267066731306,-0.283750567373051,-0.30175431707896,-0.333286283293562,-0.36525057747252
"E2F1",1.15546900015572,0.751598359849935,0.1748962405984,0.930098530103019,-0.119330405784375,0.558621400247406
"E2F2",-0.200683600536067,-0.978184699533607,-1.4665870985861,-0.605748201059617,-1.90445609940273,-1.34671399886217
"E2F3",1.36832809988586,1.6609612000936,1.6117667999889,1.38604640023044,1.50005529980886,1.60539910003586
"E2F4",0.467601299914075,0.677197940334203,0.751758104881543,0.602412681663837,0.690000080813714,0.653659814620542
"E2F6",0.90822099248056,1.08747840001304,1.04656098739198,0.897754660057074,1.03796815002819,1.0192182024665
"E2F7",2.43222899991262,2.21873099986486,2.17279999987871,1.30850119997189,1.38228700007045,1.28038979995023
"E2F8",-1.42432019875269,-1.88961410136,-2.46446509837269,-1.46763039934401,-2.07892699987236,-1.84890560118328
"E4F1",0.669046399638913,0.635228159871754,0.447875020522645,0.849909799995366,0.338485720104311,0.600742339536249
"EAF1",-2.20721125257751,-2.06124070190624,-2.02764725309026,-2.17968824966946,-1.72317575059747,-1.90079810146899
"EAF2",-0.114688869688641,0.618783950467071,0.330022799757712,-0.420801160691914,0.125682830024644,0.363847730539708
"EAPP",2.90340699994983,2.80565829999555,2.78898900004027,2.85994150004909,2.82719330000063,2.80309680004619
"EARS2",-0.637998600720655,-0.431384099940064,-0.273735049461033,-0.737386698952067,-0.432308199244077,-0.563822750694878
"EBAG9",0.600145340440195,0.751120570028867,0.666299800041412,0.647317900164346,0.66163350013794,0.643039699923753
"EBF4",-0.364978800144472,-0.314845099372666,-0.450450900008253,-0.117433549508243,-0.0412187583390258,0.0546836843802435
"EBI3",-0.554501069098373,-0.632542130448992,-0.643408785830141,-0.270077715442135,-0.512244249188992,-0.51033732908289
"EBLN2",-0.530791299352727,-0.753544801092504,-0.787802700950678,-0.686683648882683,-0.951377871102627,-0.893956199684716
"EBNA1BP2",5.99166599999126,5.8478849999247,5.94619100010286,5.72231099992637,5.67965900005092,5.56807999999188
"EBP",3.32454870026326,3.1881503999706,3.07690719993442,3.48157879956518,2.95701120007385,3.11752500006878
"EBPL",2.24850800018582,2.13550804958738,2.32696344966981,2.08851145010633,2.14647676961366,1.9431499998569
"ECD",2.00796699983838,2.00993730015909,2.08081149998122,1.79920860012079,1.94172190004645,1.93401529983876
"ECE1",2.19138618481507,1.79161308986854,1.90548470012577,2.44111394980991,1.8011865602125,1.8508677897242
"ECE2",1.19738769972043,1.48769469980482,1.45148659985229,1.19409850031002,1.36205579983879,1.45637420001643
"ECH1",0.636401200395256,0.56565285013622,0.55476855976843,0.542373659866935,0.300694470120441,0.254991529963842
"ECHDC1",2.12643099995758,2.11001489994075,2.11329839985042,1.98759175016882,1.97869254998365,1.83168315009554
"ECHDC2",-1.01948070024296,-1.21547319879881,-1.44448090189219,-1.15783790160755,-1.45129300062517,-1.2342892012711
"ECHDC3",-2.37119910091595,-2.34850450131335,-2.62838399943246,-2.21627279727374,-2.25157550122736,-2.05787659900344
"ECHS1",3.99279210001683,3.80438419962802,3.90167519958912,3.9356955997355,3.80877399967448,3.75441840040487
"ECI1",4.32067200031253,4.15377240011,4.11286640002595,4.31874470003505,4.02241500037005,4.03698059958512
"ECI2",3.09051039993356,3.17488570006474,3.10861680002145,2.65098759998763,2.77401260005369,2.73479369993921
"ECM1",0.274262429501272,-0.0802965193661823,-0.30799102982543,0.150077820453524,-0.418221469833263,-0.250044819401438
"ECSCR",5.40885160006097,5.12749300011295,5.1068679998371,5.2170160000738,5.01558600008737,4.98908900003862
"ECSIT",1.2836265998875,1.64766879977263,1.8627443001972,1.63905430017578,1.79492190017557,1.66570089997854
"ECT2",1.696332431948,1.69970564494576,1.61314918474559,1.71318334500985,1.63738870979211,1.56964109955322
"EDA",-3.26989940136639,-3.46298270691422,-3.21846629556465,-2.89870020383988,-3.12034130397943,-3.35638519491396
"EDARADD",4.6624669997555,4.44981669979687,4.56409449988252,4.60853670011839,4.50684639999951,4.47138100009977
"EDC3",-1.49110793409587,-1.37584064487606,-1.42507473352372,-0.839158539403683,-1.32146072032611,-1.16825738615289
"EDC4",-0.852139501210628,-0.753534300964453,-0.851479530379098,-0.758789998799972,-0.963757499562133,-0.946988099595158
"EDEM1",0.110109800281298,0.349720479805071,0.0934057239026591,-6.15151128264269e-05,0.0508041402698513,0.165957445340291
"EDEM2",2.22565794992652,2.30484865003286,2.19859169987411,2.3576011500322,2.18905735000191,2.19224695004511
"EDEM3",1.25706960028924,1.54233069983086,1.38687130006718,1.26515290022517,1.36575130021123,1.29375740009167
"EDF1",4.79175470017471,4.82842449977648,4.88643459979739,4.98061560011717,4.62501340019251,4.74717799977679
"EDIL3",-1.56697850046555,-1.4755640004408,-1.6575870005847,-1.7396058996699,-1.59366319853401,-1.52369210149556
"EDN1",4.86502269986459,4.69534299974259,4.57217200012157,4.87911700012126,4.5512010001526,4.65281700000301
"EDNRB",-1.61649230175166,-1.42380999927474,-1.6566495978232,-1.28644850058501,-1.54578019900614,-1.12935729961822
"EEA1",0.169279600580341,0.115535750438232,0.211112499585715,0.172250698727085,0.200871449228143,0.0240402493945076
"EED",2.67821880005651,2.55619809996636,2.62418270002098,2.44885439996258,2.49505140001508,2.4781722999525
"EEF1A1",5.9339399249327,6.06511382496089,6.07466624998674,5.94727752504203,6.03781732503758,6.00759760000608
"EEF1B2",5.46150769995835,5.48377415008834,5.65095850011814,5.51342060007366,5.54998114998421,5.38751314987608
"EEF1D",5.17798271230612,5.15031182499887,5.15333818779679,5.14891745038461,4.97941587497886,5.00815763750209
"EEF1E1",1.73274610018399,1.60073949980109,1.68681529999281,1.58937739985189,1.64291569993715,1.53433699986858
"EEF1G",6.77466086666227,6.89346186653426,6.95183783336675,6.88401286682333,6.74897986681598,6.76454976673848
"EEF2",6.50923629998919,6.61441799993649,6.65926459991682,6.49782100006266,6.40691660004827,6.52828999997873
"EEF2K",-0.474320399800896,-0.685709000846744,-0.676554699452608,-0.208064080106651,-0.438336369335233,-0.555718399410021
"EFCAB11",1.47757340004889,1.2256745997607,1.04450799998612,1.09117030021045,1.00173659977705,0.952294349881252
"EFCAB2",-0.986507399429804,-0.856723798999509,-1.06274319980182,-1.00520130107091,-1.05603790134222,-1.02479080021391
"EFCAB4A",-0.539699550948523,0.109193800298993,0.364364619939815,0.449283600356623,0.382989880186031,0.511600500026398
"EFCAB4B",-0.656601899936008,-0.737581248944293,-0.623042098961507,-0.99528884994204,-0.729551300605453,-0.923831939842806
"EFCAB7",-0.0739822497289842,0.430378925200595,0.181570525112479,-0.382122981878023,0.0390620196386196,-0.0564245994037482
"EFEMP1",7.95250230021372,7.8584689999449,7.77350899971998,8.04952499997002,7.94888599977835,7.99354360026619
"EFHA1",2.38748460002625,2.2674036000977,2.40532199997473,2.3400602001365,2.14507300009915,1.96099569981863
"EFHA2",-0.84829522059773,-0.8060097605633,-0.656632400486751,-0.722947098745662,-0.710325719493423,-0.62133216978031
"EFHB",-0.739818599209354,-0.306652070694601,-0.277832030387543,-0.747687338923866,0.0267219541454394,0.116718289444878
"EFHC1",2.65060419993503,2.66034409999659,2.51599800001721,2.36014370012716,2.38865950001603,2.47724059989966
"EFHD2",2.37420417492416,2.21573637974059,2.2457628251784,2.26355409991017,2.0556297198674,1.9622059201944
"EFNA1",1.37791536995015,1.42270851519218,1.69902946475534,1.3360200097784,1.60540962004141,1.23098040779892
"EFNA2",-2.41028360028205,-2.51870300133818,-2.49264099948894,-2.22733640231446,-2.04482939868172,-2.21650550121733
"EFNA4",0.411293980324588,-0.0261230476795734,0.193705560175111,0.269293789767706,-0.168658260140792,-0.320298200665299
"EFNA5",-2.05260749763522,-2.42509700349985,-2.49050950098956,-1.44350999876217,-1.71946329952764,-1.61273479803786
"EFNB1",1.50305560013661,1.38671400017694,1.58973980023032,2.2061405000136,2.08946600000832,2.12308700002705
"EFNB3",-1.32834339855956,-1.46935370130919,-1.78801249800178,-1.43264959999809,1.49575039990407,1.21118550029404
"EFR3A",1.86392500000443,1.82215690016879,1.81770799995243,1.63043979985329,1.74137880014462,1.72723669987735
"EFR3B",1.99928950010521,1.95421120003979,1.63025000013318,1.30988219994916,0.946406359849919,1.1898135997316
"EFTUD1",2.00998499987802,1.95765210006449,1.94350719995839,1.92314240007499,1.96858220015458,1.97906109983648
"EFTUD2",4.66008470007731,4.43031800023726,4.52024460002627,4.5354214001448,4.34587570016737,4.18391129980121
"EGFL7",4.91964900017293,4.73539920017431,4.57103999987418,4.72787000018552,4.19915600002357,4.31061840011651
"EGFL8",-1.46177200196356,-1.06977180092012,-1.27945609979599,-1.29743000137977,-1.27639480124309,-1.05352499897003
"EGFR",-2.73528199961659,-2.80722900335892,-2.68827060027442,-2.4112635021701,-2.26132729991698,-2.35483879717458
"EGLN1",-0.254698273828853,-0.185389533257046,-0.0787474168516158,-0.441701895085129,-0.324192054371142,-0.434329330683279
"EGLN2",0.36814404018945,1.05656809977017,1.16116810008714,1.08234019985748,1.11889839987167,1.11638739977247
"EGR1",-2.9953332011599,-0.498090741015943,-2.08963500205561,-3.01748600036159,-2.23255200202543,-0.919102668641696
"EHBP1",-3.13610150368286,-3.08455849765056,-3.08034380354636,-3.06012649909409,-3.05031560228151,-2.85538510227309
"EHBP1L1",0.175727839591073,0.303257940576008,0.142380709401828,0.0615129472081796,-0.351070399534286,-0.186491969719088
"EHD1",2.78237535007393,2.78160664997103,2.79122829994478,2.34260938035345,2.20513871464519,2.18996189975121
"EHD2",0.353614350062143,0.0763440510852689,0.249139798729141,0.35218190083717,0.00771425108308721,-0.0172395994852179
"EHD3",-0.400763500410532,-0.426231380772898,-0.502042800081146,-0.607189199434593,-0.965010641219413,-0.816048600084895
"EHD4",2.29368399997935,2.02223590010299,1.9175396000222,2.28625769995841,1.88670249997156,1.94693659997917
"EHMT1",-0.409035185576183,-0.456957350969947,-0.444494235761869,-0.390580199421057,-0.376158234804763,-0.481670874563365
"EHMT2",-2.12029551716433,-2.21341800025451,-2.09150043053408,-2.28682673277657,-2.0230070983178,-2.47365869893068
"EI24",2.70591449997795,2.5446339000153,2.63613599991523,2.7155570000368,2.33273399986161,2.31703570009884
"EID1",3.73381419961589,3.57376624991484,3.60675285047989,3.54210755013513,3.44187740013896,3.36326789999277
"EID2",1.4967299000891,1.30266279990734,1.33114049980502,1.35418130005142,1.1590157001275,1.30534169976818
"EID2B",-0.551939001023189,-1.26425930171515,-1.31273370015331,-0.778327940300749,-1.20968250101881,-1.30340769946982
"EID3",-2.40234949641186,-1.19541169855704,-1.74755100143562,-2.75109860073645,-1.7921753001341,-1.59919069877243
"EIF1",7.55814549997622,7.5916386497361,7.4997902002803,7.5581990003331,7.45874984987109,7.56572054984148
"EIF1AD",-0.290764339414655,-0.270318034778216,-0.381401544484199,-0.327643871879505,-0.525315260786336,-0.3676099800436
"EIF1AX",1.68880176659134,1.53625999338605,1.67116006656807,1.72438306011649,1.70825896676839,1.59457301688456
"EIF1AY",1.23484800027778,1.02668949970485,1.1691351001401,1.22145559978938,1.52537540003158,1.35948659986922
"EIF1B",1.35015579997226,1.28780459976289,1.3660488002521,1.29695319987656,1.31194879986142,1.4371060998892
"EIF2A",1.53724859977918,1.8388995999305,1.63376899999781,1.58476730001419,1.60675530020378,1.83380319990632
"EIF2AK1",1.64147279982047,1.37462710010716,1.36828330024535,1.52983570016472,1.29735370020998,1.19375510011841
"EIF2AK2",0.240901949923338,0.270351399474345,0.304678449508373,0.128756050050879,0.0758280493521893,-0.0170430992242775
"EIF2AK3",-2.1852889978289,-1.60192679821323,-1.95422169753454,-2.08733079813742,-1.5290890015606,-1.23308370147832
"EIF2AK4",0.632775299764674,0.603409770369939,0.81686779968808,0.662095070227048,0.666969299883226,0.472030639741017
"EIF2B1",1.95257280017103,1.93917469996468,2.12330440011096,1.89885710008288,1.90760520012493,1.86880780006758
"EIF2B2",4.19024469982188,3.53474709953587,3.72970400025397,4.12503050023688,3.57168960003066,3.44031049974846
"EIF2B3",-1.17585180024453,-0.819917699551737,-0.830255499333954,-1.19172190015759,-0.925246238690168,-0.977140400041016
"EIF2B4",0.440897939985476,0.590238599897565,0.694678300295244,0.512126900363248,0.61498069958001,0.518512700241881
"EIF2B5",0.683262800110691,0.738391900385115,0.784393300313254,0.476484300107114,0.584405899721333,0.523188600498254
"EIF2C1",0.935240750067535,0.58118725030647,0.656196600239144,0.839609149768918,0.619092000243979,0.538189900208159
"EIF2C2",0.957428929881403,0.934633259860584,0.995595000303602,1.00401119966352,0.983409899809362,1.00111200030019
"EIF2C3",-1.04975800035452,-0.714122799242977,-0.630950899886415,-1.05115030085302,-0.676427839804683,-0.686158199654006
"EIF2C4",-2.21583230227781,-2.33917975205876,-2.35717465079693,-1.89233945070369,-2.08976225109529,-2.1739937990908
"EIF2D",0.731769559697981,0.684932700126617,0.776779200029594,0.605548860341652,0.700953500412997,0.590246200041579
"EIF2S1",0.57517479934627,0.472161299802478,0.569098500576546,0.419995749283914,0.558628049221379,0.498134149340762
"EIF2S2",0.469680300144905,0.597234749576495,0.521420499647953,0.342172150844937,0.430921099862048,0.682846549514745
"EIF2S3",-1.27730940123969,-1.38355829975417,-1.30757620153231,-1.51367469899256,-1.67904190224455,-1.65609650110936
"EIF3A",5.40847500016962,5.47307500005543,5.56754600009265,5.56215760011371,5.54601860008063,5.43377799994277
"EIF3B",4.26116749994199,4.17698859987822,4.14194199987124,4.31595499989598,4.09231569960235,3.97693630040588
"EIF3C",5.87857065026724,5.78677604987949,5.79586455031526,5.93218370001354,5.70294849964678,5.72232199980522
"EIF3D",5.47039000003579,5.57070640011133,5.60459519999094,5.5386169999853,5.53097484996188,5.51089180000305
"EIF3E",3.16466942333879,3.16576380008736,3.25088404699948,3.11234893343736,3.17679944646802,3.14475315315958
"EIF3F",1.4133058318858,1.52347546580388,1.40822713296749,1.38017786787752,1.37251733313948,1.54755996523725
"EIF3G",4.42318340004908,4.39289199973278,4.44232270030352,4.4807595998869,4.20615770010315,4.19008999983306
"EIF3H",1.29558850235396,1.35893569953276,1.41046360000011,1.43046925146314,1.56086969941301,1.35631560063038
"EIF3I",3.51162049969488,3.37251190015432,3.43977449957378,3.37095830049808,3.34377299965652,3.18858530004072
"EIF3J",2.64228440008828,2.80640400007379,3.12289800001154,2.63707259992383,3.00873000002868,2.88622199999148
"EIF3K",4.54010244977285,4.45052719985285,4.54620215023269,4.52790169988125,4.44766905008487,4.43722965001167
"EIF3L",3.67668139989184,3.77610299980658,3.83207809995746,3.6922602499262,3.64563370003495,3.69926690006958
"EIF3M",4.22777890030702,4.67073479990057,4.7306427000981,4.60650534987518,4.77473304995423,4.77808429997217
"EIF4A1",5.27860787506913,5.24512620012817,5.32320285018632,5.38629964991753,5.27576032505585,5.27622767511035
"EIF4A2",3.12395524997355,3.35167314999081,3.58547980005118,3.37987374998842,3.67736049992393,3.44735429996603
"EIF4A3",4.69845199975171,4.55069349993905,4.52594470011638,4.60675429977296,4.49449250002582,4.41723630021283
"EIF4B",1.18041889654006,1.39214723843093,1.36610234624857,1.35670739379446,1.37393283807622,1.41485581509902
"EIF4E",-0.0952818365090686,0.075022950388149,0.0480322826685144,-0.167757018482263,0.145992027616624,0.0284793399577287
"EIF4E2",4.41485899980966,4.3168993000223,4.28281699968803,4.46387499988216,4.08129899994665,4.12389659959286
"EIF4EBP1",3.16953469996374,3.24703030007147,3.14802840000995,3.00214480006806,2.91485399991109,2.985605200042
"EIF4EBP2",-0.176105632355053,-0.478607334576401,-0.470722660371352,-0.171896468358531,-0.276204434670963,-0.455237219332731
"EIF4ENIF1",-0.147236820151615,-0.205940249915205,-0.167974470347399,0.034390449783803,0.0215692513222723,-0.0429725650127125
"EIF4G1",3.61115360009361,3.6275653997379,3.70273399976988,3.71939949992635,3.57945539995924,3.62100700030597
"EIF4G2",5.15825200010478,5.04703500008793,5.08265599984773,5.07389930006569,4.98159800016371,4.82025599976282
"EIF4G3",1.51037030010877,1.65812969990842,1.61330600012455,1.61802580008133,1.57457069990329,1.57372380009351
"EIF4H",1.25594586660323,1.03184160154982,1.18793073377596,1.17553903287078,1.17082756783975,0.993207934651112
"EIF5",1.53051280048032,1.87529116679257,1.65554106696782,1.59311200019599,1.68109986690405,1.92571736662829
"EIF5A",1.37047909990867,1.24140120001954,1.41179750007174,1.29090929985974,1.29313565024664,1.22268532010629
"EIF5A2",-1.63930604971604,-1.72833349956685,-1.73861030014346,-1.56609389986024,-1.77572655052537,-1.74199649865805
"EIF5B",-0.377928729923328,-0.215120320361944,-0.0852804207612919,-0.274749759997567,0.0283241264123745,-0.0345163354229261
"EIF6",4.99432850008388,4.86400500013382,4.97448440010083,4.97918300002622,4.78861050008376,4.72488799999426
"ELAC1",-0.2991314008606,-0.344655999517775,-0.538222300120508,-0.128488540701771,-0.497586250928467,-0.296435360675334
"ELAC2",3.50539963334099,3.4315922664989,3.45314783322423,3.51483886676102,3.41351640006941,3.37839833341898
"ELAVL1",-0.13803576676029,-0.10444800327096,-0.0138184331052746,-0.183386800021556,-0.0847043794343148,-0.225134833507697
"ELF1",-1.3686997689276,-1.20134351569439,-1.31097391310085,-1.26734923935324,-1.09570790605954,-1.19993879515376
"ELF2",-0.361126899911352,-0.529304500015025,-0.435176850475692,-0.483620639662266,-0.542258259796281,-0.703710560595902
"ELF4",-0.108776348119402,-0.529296150971648,-0.303773901872499,-0.199065648135743,-0.45042989724549,-0.764184497075882
"ELF5",-3.33902700162,-3.41438339500052,-3.31895780347938,-3.2341399948217,-2.2907251978313,-2.36741969723657
"ELFN1",5.83757899990989,3.87457849956328,3.52371979958623,3.77327250017561,4.86148360015792,4.55942249977138
"ELFN2",-2.73860220165465,-3.08132600025752,-2.65666820163204,-3.12469479775554,-2.7892512972257,-3.3797726949942
"ELK1",-2.01381779946838,-2.13953969781432,-2.18360419948975,-2.00955959873926,-2.27391100204178,-2.32669689750852
"ELK3",1.79317861528124,1.66184717466244,1.8527598503352,1.74269592027916,1.83526705940264,1.67903090001067
"ELK4",1.02768799973609,0.889811500108166,0.921053899667795,0.681851399807465,0.743118299702559,0.590632439897356
"ELL",-0.326089865006653,-0.202266040076895,-0.344283750419837,-0.387280155854413,-0.510746313525982,-0.446758743110873
"ELL2",1.37912799982995,2.05913545004846,1.42578885019586,1.64993044988883,1.43906878488888,2.09636545001798
"ELL3",-2.64469100329062,-2.64083720219524,-2.80061300205809,-2.44946299942031,-2.48158700127555,-2.54421999754421
"ELMO2",-0.993490400054293,-1.01355966774144,-0.788884666970063,-0.747748832420553,-0.745051266060149,-0.819878234133943
"ELMOD2",-1.14428305197283,-0.671531451889278,-0.786579847818011,-1.23846695094503,-0.801995735311941,-0.78097724938899
"ELMOD3",0.438335419504962,0.587714199933712,0.582693100217083,0.452365879812093,0.3927316701422,0.404633520016522
"ELOF1",0.502624499631887,0.463439939676617,0.615180969989678,0.363805770412997,0.34511757048904,0.474349979999734
"ELOVL1",1.97074130008932,1.94577599992099,1.93929670003162,1.95941450002973,1.67180440005316,1.76603219985852
"ELOVL5",-0.504195700896882,-0.571912501583755,-0.628232500086563,-0.383720901019556,-0.724042452003681,-0.730490449442853
"ELP2",2.25186492978603,2.1951341352984,2.06453088481474,2.08885336992043,2.03506658478837,2.01939630526168
"ELP3",-0.917710301224751,-1.07275010040486,-1.02080250072699,-1.01712799982704,-0.96711350059207,-1.09781930045811
"ELP4",-0.0697212205728443,0.37460995018606,0.264613149709948,-0.302115440506321,0.124845505168508,0.180226329919906
"ELTD1",0.475662230490935,0.317739499710738,0.401227000531206,0.361480700015013,0.227308270174012,0.0620670294129048
"EMD",0.273773200582248,0.131988529549116,0.303215980103087,0.270393369919745,-0.206493379334496,0.110224724622371
"EME1",-2.35043619655142,-2.88513470026118,-3.09662960571629,-2.76556100422875,-3.11967749425272,-2.88418000345062
"EME2",-3.23158740672556,-2.91207310515731,-3.35837750270346,-3.13726139405481,-3.11148600009183,-2.67964400167712
"EMG1",2.7949404501396,2.74721860009509,2.81923529988627,2.53942344973335,2.61657665025786,2.53660249992866
"EMILIN1",-3.47912029744509,-3.42927170744137,-3.86407469274246,-3.28807739657207,-3.1060472059305,-3.05966419774418
"EMILIN2",1.96623990010435,2.19587519999311,2.02216340000015,2.18300629991991,2.20708079990806,2.2964907001303
"EMILIN3",-3.59757660764261,-3.22011899496726,-3.48335359513229,-3.66242029813695,-2.7760887045314,-2.95171299442584
"EML1",-0.597470253648234,-0.732059948818107,-0.7760317029167,-0.506307600357564,0.0942759501994572,-0.12091065000994
"EML2",-2.12642199781689,-1.69112399883998,-1.82561589771253,-2.15655040084154,-1.69654370023367,-1.77210620122952
"EML3",-0.754164699451794,-0.82975864060569,-0.86878204002916,-0.728236199162527,-1.18491079866788,-0.996247299152876
"EML4",1.34311675019045,1.29996155020484,1.26623490009465,1.35522080016491,1.19738912987145,1.22347928007915
"EMP1",2.52036239520654,2.40198851182994,2.24014378479783,1.91090878526521,1.78142934962773,1.87100647547696
"EMP2",0.424904825205549,0.0327935501952488,-0.141709350212082,0.347733500219398,-0.324114819667432,-0.144015329842526
"EMP3",3.68285180049465,3.49690339965298,3.44875430008239,3.73939999963545,3.23156170004996,3.34716799941329
"EMR1",1.61921020014087,1.5483017000129,1.68622020004722,1.33695600002646,1.23600770013103,1.11950210000623
"EMX1",-1.78588960177026,-1.44710729865638,-1.75432200081182,-1.44415190186465,-0.626713750230404,-0.677671429316897
"EN2",4.88318899976378,5.06004520016491,4.99872199978987,5.36830499989568,5.81546199993469,5.84311099997447
"ENAH",-0.935980633786045,-0.956190233844057,-1.09228183365613,-0.621282900377313,-0.812212300168412,-0.569596133174072
"ENC1",-0.051541330351844,-0.293243404674089,0.188033110100654,-0.716322909628654,-0.333425045500949,-1.02914860016798
"ENDOD1",-0.472228050674627,-0.233990670047157,-0.410315515124073,-0.0308895095573978,-0.119385245302136,-0.113584994820504
"ENDOG",0.669557599575346,0.50561904956843,0.825396539770012,0.836331369985115,0.641592000387442,0.684836399801813
"ENDOV",-3.82728769248075,-3.02765460496831,-2.94723220352384,-3.40094949245906,-2.9804611054316,-3.13313060076977
"ENG",3.92685800033141,3.1213694000305,3.44787399986947,3.84382250032907,3.18101500004956,3.04680159996752
"ENGASE",-1.82678130151089,-1.2932405015825,-1.48934359994855,-1.95097259731414,-1.39420220016424,-1.29535679961682
"ENO1",5.92962985000477,5.76755725001741,5.8876047500277,5.90736400006176,5.53675030005387,5.52294780001778
"ENO1-AS1",-1.55916979908296,-1.98324679913816,-2.21580029741734,-1.62873170173126,-2.31306400174323,-1.88091179798602
"ENO2",-2.51731300221856,-2.20648809726006,-2.48452140125257,-2.57949300370158,-2.65902470022666,-2.48686079940059
"ENO3",1.34050850007628,1.28085800001663,1.14449689992582,1.37758639986432,1.02099319988502,1.19552329968873
"ENOPH1",1.51034640009454,1.47803400005204,1.50114440016301,1.43331810002496,1.45677660022091,1.42947669985193
"ENOSF1",0.449470514718479,0.271020889491402,0.453398209562793,0.259803769986223,0.265683630328225,0.147301200238891
"ENOX2",-1.12236928022378,-1.00402019809028,-0.9131295491818,-1.35216567497858,-1.06781291407534,-1.21314193292794
"ENPP1",-0.464295364059965,-0.671769159591559,-0.753665450366827,-0.578341950250542,-0.808758746278422,-0.797480586641024
"ENSA",0.253764155189201,0.193889620201266,0.277838230141319,0.463266850203909,-0.0507535931216134,0.0190033903022086
"ENTPD2",-1.82223990091772,-2.00943949965454,-2.01454070020549,-2.00926689978092,-1.38644309919685,-1.48853019973652
"ENTPD4",-0.830041892873123,-0.745052815816785,-0.75719882769162,-0.95288087484625,-0.819983473094811,-0.798359406698194
"ENTPD6",2.41271299989604,2.3729486000684,2.53652569988722,2.55974200010604,2.43496700003546,2.39694700011618
"ENTPD7",-2.64042564576494,-2.18810319897766,-2.40405459849798,-2.76184199893711,-2.55354574989207,-2.38494185279262
"ENY2",3.80866999957907,3.56174949951878,3.52530769950748,3.70117759998563,3.37486740039141,3.42144500000787
"EP300",-2.66271799804131,-2.58072944961332,-2.64785739861072,-2.59947014759938,-2.56618190037014,-2.51274704998471
"EP400",-0.820925694927946,-0.837256910926466,-1.03194809118219,-0.768289065677946,-0.924685498993923,-0.934966089522667
"EPAS1",2.33048485049391,2.0024194992121,2.10056313438954,3.12724261511599,2.80569982470784,2.68307972458273
"EPB41L1",0.558475701322703,-0.0151009499212211,0.251873049809835,0.755232799389558,0.37097189953254,0.146670602069189
"EPB41L2",-0.462493899753509,-0.478330599232886,-0.257306100216767,-0.274579999819467,-0.347813600338888,-0.55882262946053
"EPB41L3",0.438399300445684,0.329563139895409,0.507323269800607,0.259450899487626,0.24616336960311,0.0434656133774239
"EPB41L4A-AS1",4.51233000012082,5.1051119998328,4.97365859991593,4.55399700002078,4.93006699986719,5.0682459999641
"EPB41L5",-1.71054549808811,-2.00234029806906,-1.96006110228521,-1.12101649903305,-1.66268629822091,-1.44482040033411
"EPC1",-1.59495781842756,-1.47162914806537,-1.70478746889909,-1.61849214916601,-1.69796420084246,-1.25398109870611
"EPC2",-0.877162147161679,-0.995028499417928,-1.06419774778465,-0.854029648688968,-0.898864749321831,-0.922849197823445
"EPCAM",-3.06938740447292,-3.24987130226896,-3.1622366949912,-3.58991620220235,-3.62355380512088,-3.73517900933116
"EPDR1",-1.39935947739831,-1.46053260918247,-1.3977572902661,-1.4526345621295,-1.41313696875565,-1.57598758851352
"EPG5",-1.08078480066231,-0.931960098988455,-0.837811468898057,-1.35614489974898,-1.01843929883343,-1.29383280084647
"EPHA2",2.07705699996319,2.24512299990813,2.34933099987392,2.01700299983076,2.01256079997785,1.76940440009931
"EPHA4",-0.0276902665756922,-0.354604066922344,-0.316800134039479,0.0896488870906892,-0.418621066576213,-0.440559066471177
"EPHB2",1.08398719967745,0.854698199870859,1.18129249998838,0.921123500193097,0.751669899989459,0.588743200331528
"EPHB4",0.188294409389377,-0.276301379187258,0.0903167700114405,0.242279049910033,-0.264920230360339,-0.501487730621498
"EPHX1",-1.52889920070499,-1.68752480076557,-1.72455119776442,-1.56884099789456,-1.8099985024595,-1.59244440143382
"EPHX3",2.17477800015859,2.21981529990162,2.28894999995858,1.95651629990604,2.63284589988775,2.55770499992754
"EPM2AIP1",1.0423793999573,1.00851919972329,1.02755260006306,1.34936899983321,1.10645299988416,1.17736529968934
"EPN1",-3.19075779707871,-3.42967499915615,-3.20678279765313,-2.96917579480117,-3.2147655023492,-3.29366100676073
"EPN2",2.86885930006759,3.03561970004601,3.02427100000642,2.76462169999225,2.71652030006298,2.81881899996049
"EPOR",0.106126310362326,0.177414895568463,0.00684881446399799,0.223342414941086,-0.057280075160041,0.152360439901797
"EPRS",3.8674088000647,3.90344050029008,3.87456799979647,3.78794770028664,3.81112579977702,3.88336850048409
"EPS15",-2.59704659818182,-2.5502843991896,-2.52430490039394,-2.42236760257931,-2.08310030125804,-2.44665359927977
"EPS15L1",-2.71532149890514,-2.85157400096431,-2.69770050139412,-2.69242720085968,-2.67365930436618,-2.88721469972077
"EPS8",1.67796799982669,1.26493740005764,1.39872650021144,2.85468300003138,2.23598300002717,2.43571000002309
"EPS8L1",-1.22353549863008,-1.58325859812632,-1.4826316990731,-1.2107430000716,-1.68387320174952,-1.66992660140246
"EPS8L2",-0.40768719997747,-0.567102429027194,-0.653154399375356,-0.242359159539749,-0.608267800248957,-0.487297999086055
